,lvl,mode,mrg,node_loc,technology,time,year_act,year_vtg
417,0.0,M1,0.0,South Africa,gas_i,year,2000,2000
418,0.0,M1,0.0,South Africa,gas_i,year,2005,2000
419,0.0,M1,0.0,South Africa,gas_i,year,2010,2000
420,0.0,M1,0.0,South Africa,gas_i,year,2020,2000
421,0.0,M1,0.0,South Africa,gas_i,year,2005,2005
422,0.0,M1,0.0,South Africa,gas_i,year,2010,2005
423,0.0,M1,0.0,South Africa,gas_i,year,2020,2005
424,0.0,M1,0.0,South Africa,gas_i,year,2030,2005
425,0.0,M1,0.0,South Africa,gas_i,year,2010,2010
426,0.0,M1,0.0,South Africa,gas_i,year,2020,2010
427,0.0,M1,0.0,South Africa,gas_i,year,2030,2010
428,2.54584,M1,0.0,South Africa,gas_i,year,2020,2020
429,1.543839,M1,0.0,South Africa,gas_i,year,2030,2020
430,0.0,M1,3.5527137e-15,South Africa,gas_i,year,2040,2020
431,0.0495257,M1,0.0,South Africa,gas_i,year,2030,2030
432,0.0495257,M1,0.0,South Africa,gas_i,year,2040,2030
433,0.02476285,M1,0.0,South Africa,gas_i,year,2050,2030
434,0.9044806,M1,0.0,South Africa,gas_i,year,2040,2040
435,0.0,M1,-1.7763568e-14,South Africa,gas_i,year,2050,2040
436,0.54643595,M1,0.0,South Africa,gas_i,year,2050,2050
437,0.0,M1,0.0,South Africa,gas_rc,year,1990,1990
438,0.0,M1,0.0,South Africa,gas_rc,year,1995,1995
439,0.0,M1,0.0,South Africa,gas_rc,year,2000,2000
440,0.0,M1,0.0,South Africa,gas_rc,year,2005,2005
441,0.0,M1,0.0,South Africa,gas_rc,year,2010,2010
442,0.0066342717,M1,0.0,South Africa,gas_rc,year,2020,2020
443,0.0023132274,M1,0.0,South Africa,gas_rc,year,2030,2030
444,0.00080657256,M1,0.0,South Africa,gas_rc,year,2040,2040
445,0.00028123445,M1,0.0,South Africa,gas_rc,year,2050,2050
446,0.0,M1,0.0,South Africa,gas_trp,year,1995,1995
447,0.0,M1,0.0,South Africa,gas_trp,year,2000,2000
448,0.0,M1,0.0,South Africa,gas_trp,year,2005,2005
449,0.0,M1,0.0,South Africa,gas_trp,year,2010,2010
450,0.0,M1,108.21225,South Africa,gas_trp,year,2020,2020
451,0.0,M1,0.0,South Africa,gas_trp,year,2030,2030
452,0.0,M1,9.398107,South Africa,gas_trp,year,2040,2040
453,0.0,M1,0.0,South Africa,gas_trp,year,2050,2050
454,0.0,M1,0.0,South Africa,oil_bal,year,1990,1990
455,0.0,M1,0.0,South Africa,oil_bal,year,1995,1995
456,0.0,M1,0.0,South Africa,oil_bal,year,2000,2000
457,0.0,M1,0.0,South Africa,oil_bal,year,2005,2005
458,0.0,M1,0.0,South Africa,oil_bal,year,2010,2010
459,0.0037520172,M1,0.0,South Africa,oil_bal,year,2020,2020
460,0.00010598519,M1,0.0,South Africa,oil_bal,year,2030,2030
461,2.9938194e-06,M1,0.0,South Africa,oil_bal,year,2040,2040
462,0.296139,M1,0.0,South Africa,oil_bal,year,2050,2050
463,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1965
464,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1970
465,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1970
466,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1975
467,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1975
468,0.0,M1,0.0,South Africa,foil_ppl,year,2000,1975
469,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1980
470,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1980
471,0.0,M1,0.0,South Africa,foil_ppl,year,2000,1980
472,0.0,M1,0.0,South Africa,foil_ppl,year,2005,1980
473,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1985
474,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1985
475,0.0,M1,0.0,South Africa,foil_ppl,year,2000,1985
476,0.0,M1,0.0,South Africa,foil_ppl,year,2005,1985
477,0.0,M1,0.0,South Africa,foil_ppl,year,2010,1985
478,0.0,M1,0.0,South Africa,foil_ppl,year,1990,1990
479,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1990
480,0.0,M1,0.0,South Africa,foil_ppl,year,2000,1990
481,0.0,M1,0.0,South Africa,foil_ppl,year,2005,1990
482,0.0,M1,0.0,South Africa,foil_ppl,year,2010,1990
483,0.0,M1,0.0,South Africa,foil_ppl,year,2020,1990
484,0.0,M1,0.0,South Africa,foil_ppl,year,1995,1995
485,0.0,M1,0.0,South Africa,foil_ppl,year,2000,1995
486,0.0,M1,0.0,South Africa,foil_ppl,year,2005,1995
487,0.0,M1,0.0,South Africa,foil_ppl,year,2010,1995
488,0.0,M1,0.0,South Africa,foil_ppl,year,2020,1995
489,0.0,M1,0.0,South Africa,foil_ppl,year,2000,2000
490,0.0,M1,0.0,South Africa,foil_ppl,year,2005,2000
491,0.0,M1,0.0,South Africa,foil_ppl,year,2010,2000
492,0.0,M1,0.0,South Africa,foil_ppl,year,2020,2000
493,0.0,M1,59.69015,South Africa,foil_ppl,year,2030,2000
494,0.0,M1,0.0,South Africa,foil_ppl,year,2005,2005
495,0.0,M1,0.0,South Africa,foil_ppl,year,2010,2005
496,0.0,M1,0.0,South Africa,foil_ppl,year,2020,2005
497,0.0,M1,59.69015,South Africa,foil_ppl,year,2030,2005
498,0.0,M1,0.0,South Africa,foil_ppl,year,2010,2010
499,0.0,M1,0.0,South Africa,foil_ppl,year,2020,2010
500,0.0,M1,59.69015,South Africa,foil_ppl,year,2030,2010
501,0.0,M1,17.601645,South Africa,foil_ppl,year,2040,2010
502,0.0,M1,0.0,South Africa,foil_ppl,year,2020,2020
503,0.0,M1,59.69015,South Africa,foil_ppl,year,2030,2020
504,0.0,M1,17.601645,South Africa,foil_ppl,year,2040,2020
505,0.0,M1,9.621257,South Africa,foil_ppl,year,2030,2030
506,0.0,M1,17.601645,South Africa,foil_ppl,year,2040,2030
507,0.0,M1,37.282642,South Africa,foil_ppl,year,2050,2030
508,0.0,M1,0.0,South Africa,foil_ppl,year,2040,2040
509,0.0,M1,27.34764,South Africa,foil_ppl,year,2050,2040
510,0.0,M1,27.34764,South Africa,foil_ppl,year,2050,2050
511,0.0,M1,0.0,South Africa,foil_t_d,year,1990,1990
512,0.0,M1,0.0,South Africa,foil_t_d,year,1995,1995
513,0.0,M1,0.0,South Africa,foil_t_d,year,2000,2000
514,0.0,M1,0.0,South Africa,foil_t_d,year,2005,2005
515,0.0,M1,0.0,South Africa,foil_t_d,year,2010,2010
516,1.6850226,M1,0.0,South Africa,foil_t_d,year,2020,2020
517,1.529514,M1,0.0,South Africa,foil_t_d,year,2030,2030
518,1.5085077,M1,0.0,South Africa,foil_t_d,year,2040,2040
519,1.1568681,M1,0.0,South Africa,foil_t_d,year,2050,2050
520,0.0,M1,0.0,South Africa,foil_i,year,1990,1990
521,0.0,M1,0.0,South Africa,foil_i,year,1995,1990
522,0.0,M1,0.0,South Africa,foil_i,year,2000,1990
523,0.0,M1,0.0,South Africa,foil_i,year,2005,1990
524,0.0,M1,0.0,South Africa,foil_i,year,2010,1990
525,0.0,M1,0.0,South Africa,foil_i,year,1995,1995
526,0.0,M1,0.0,South Africa,foil_i,year,2000,1995
527,0.0,M1,0.0,South Africa,foil_i,year,2005,1995
528,0.0,M1,0.0,South Africa,foil_i,year,2010,1995
529,0.0,M1,0.0,South Africa,foil_i,year,2020,1995
530,0.0,M1,0.0,South Africa,foil_i,year,2000,2000
531,0.0,M1,0.0,South Africa,foil_i,year,2005,2000
532,0.0,M1,0.0,South Africa,foil_i,year,2010,2000
533,0.0,M1,0.0,South Africa,foil_i,year,2020,2000
534,0.0,M1,0.0,South Africa,foil_i,year,2005,2005
535,0.0,M1,0.0,South Africa,foil_i,year,2010,2005
536,0.0,M1,0.0,South Africa,foil_i,year,2020,2005
537,0.0,M1,0.0,South Africa,foil_i,year,2030,2005
538,0.0,M1,0.0,South Africa,foil_i,year,2010,2010
539,0.0,M1,0.0,South Africa,foil_i,year,2020,2010
540,0.0,M1,0.0,South Africa,foil_i,year,2030,2010
541,0.63271856,M1,0.0,South Africa,foil_i,year,2020,2020
542,0.5068817,M1,0.0,South Africa,foil_i,year,2030,2020
543,0.076668106,M1,0.0,South Africa,foil_i,year,2040,2020
544,0.0,M1,-6.750156e-14,South Africa,foil_i,year,2030,2030
545,0.0,M1,0.0,South Africa,foil_i,year,2040,2030
546,0.0,M1,3.5527137e-15,South Africa,foil_i,year,2050,2030
547,0.2268207,M1,0.0,South Africa,foil_i,year,2040,2040
548,0.04590403,M1,0.0,South Africa,foil_i,year,2050,2040
549,0.13580593,M1,0.0,South Africa,foil_i,year,2050,2050
550,0.0,M1,0.0,South Africa,foil_rc,year,1990,1990
551,0.0,M1,0.0,South Africa,foil_rc,year,1995,1995
552,0.0,M1,0.0,South Africa,foil_rc,year,2000,2000
553,0.0,M1,0.0,South Africa,foil_rc,year,2005,2005
554,0.0,M1,0.0,South Africa,foil_rc,year,2010,2010
555,0.09926487,M1,0.0,South Africa,foil_rc,year,2020,2020
556,0.03461152,M1,0.0,South Africa,foil_rc,year,2030,2030
557,0.01206829,M1,0.0,South Africa,foil_rc,year,2040,2040
558,0.004207953,M1,0.0,South Africa,foil_rc,year,2050,2050
559,0.0,M1,0.0,South Africa,foil_trp,year,1990,1990
560,0.0,M1,0.0,South Africa,foil_trp,year,1995,1995
561,0.0,M1,0.0,South Africa,foil_trp,year,2000,2000
562,0.0,M1,0.0,South Africa,foil_trp,year,2005,2005
563,0.0,M1,0.0,South Africa,foil_trp,year,2010,2010
564,0.48217764,M1,0.0,South Africa,foil_trp,year,2020,2020
565,0.710044,M1,0.0,South Africa,foil_trp,year,2030,2030
566,1.0609449,M1,0.0,South Africa,foil_trp,year,2040,2040
567,0.9081144,M1,0.0,South Africa,foil_trp,year,2050,2050
568,0.0,M1,0.0,South Africa,loil_ppl,year,1990,1990
569,0.0,M1,0.0,South Africa,loil_ppl,year,1995,1990
570,0.0,M1,0.0,South Africa,loil_ppl,year,2000,1990
571,0.0,M1,0.0,South Africa,loil_ppl,year,2005,1990
572,0.0,M1,0.0,South Africa,loil_ppl,year,2010,1990
573,0.0,M1,0.0,South Africa,loil_ppl,year,2020,1990
574,0.0,M1,0.0,South Africa,loil_ppl,year,1995,1995
575,0.0,M1,0.0,South Africa,loil_ppl,year,2000,1995
576,0.0,M1,0.0,South Africa,loil_ppl,year,2005,1995
577,0.0,M1,0.0,South Africa,loil_ppl,year,2010,1995
578,0.0,M1,0.0,South Africa,loil_ppl,year,2020,1995
579,0.0,M1,0.0,South Africa,loil_ppl,year,2000,2000
580,0.0,M1,0.0,South Africa,loil_ppl,year,2005,2000
581,0.0,M1,0.0,South Africa,loil_ppl,year,2010,2000
582,0.0,M1,0.0,South Africa,loil_ppl,year,2020,2000
583,0.0,M1,28.795902,South Africa,loil_ppl,year,2030,2000
584,0.0,M1,0.0,South Africa,loil_ppl,year,2005,2005
585,0.0,M1,0.0,South Africa,loil_ppl,year,2010,2005
586,0.0,M1,0.0,South Africa,loil_ppl,year,2020,2005
587,0.0,M1,-4.2632564e-14,South Africa,loil_ppl,year,2030,2005
588,0.0,M1,0.0,South Africa,loil_ppl,year,2010,2010
589,0.007841284,M1,0.0,South Africa,loil_ppl,year,2020,2010
590,0.0012063516,M1,0.0,South Africa,loil_ppl,year,2030,2010
591,0.0,M1,0.0,South Africa,loil_ppl,year,2040,2010
592,0.0,M1,0.0,South Africa,loil_ppl,year,2020,2020
593,0.0,M1,0.0,South Africa,loil_ppl,year,2030,2020
594,0.0,M1,-2.842171e-14,South Africa,loil_ppl,year,2040,2020
595,0.0015277354,M1,0.0,South Africa,loil_ppl,year,2030,2030
596,0.000620916,M1,0.0,South Africa,loil_ppl,year,2040,2030
597,0.0,M1,-1.0658141e-14,South Africa,loil_ppl,year,2050,2030
598,0.00033240113,M1,0.0,South Africa,loil_ppl,year,2040,2040
599,0.00033240113,M1,0.0,South Africa,loil_ppl,year,2050,2040
600,0.0,M1,-1.0658141e-14,South Africa,loil_ppl,year,2050,2050
601,0.0,M1,0.0,South Africa,loil_t_d,year,1990,1990
602,0.0,M1,0.0,South Africa,loil_t_d,year,1995,1995
603,0.0,M1,0.0,South Africa,loil_t_d,year,2000,2000
604,0.0,M1,0.0,South Africa,loil_t_d,year,2005,2005
605,0.0,M1,0.0,South Africa,loil_t_d,year,2010,2010
606,29.033278,M1,0.0,South Africa,loil_t_d,year,2020,2020
607,33.895603,M1,0.0,South Africa,loil_t_d,year,2030,2030
608,38.110844,M1,0.0,South Africa,loil_t_d,year,2040,2040
609,40.02348,M1,0.0,South Africa,loil_t_d,year,2050,2050
610,0.0,M1,0.0,South Africa,loil_fs,year,1990,1990
611,0.0,M1,0.0,South Africa,loil_fs,year,1995,1995
612,0.0,M1,0.0,South Africa,loil_fs,year,2000,2000
613,0.0,M1,0.0,South Africa,loil_fs,year,2005,2005
614,0.0,M1,0.0,South Africa,loil_fs,year,2010,2010
615,3.286637,M1,0.0,South Africa,loil_fs,year,2020,2020
616,3.5165086,M1,0.0,South Africa,loil_fs,year,2030,2030
617,3.1498752,M1,0.0,South Africa,loil_fs,year,2040,2040
618,1.8859466,M1,0.0,South Africa,loil_fs,year,2050,2050
619,0.0,M1,0.0,South Africa,loil_i,year,1990,1990
620,0.0,M1,0.0,South Africa,loil_i,year,1995,1990
621,0.0,M1,0.0,South Africa,loil_i,year,2000,1990
622,0.0,M1,0.0,South Africa,loil_i,year,2005,1990
623,0.0,M1,0.0,South Africa,loil_i,year,2010,1990
624,0.0,M1,0.0,South Africa,loil_i,year,1995,1995
625,0.0,M1,0.0,South Africa,loil_i,year,2000,1995
626,0.0,M1,0.0,South Africa,loil_i,year,2005,1995
627,0.0,M1,0.0,South Africa,loil_i,year,2010,1995
628,0.0,M1,0.0,South Africa,loil_i,year,2020,1995
629,0.0,M1,0.0,South Africa,loil_i,year,2000,2000
630,0.0,M1,0.0,South Africa,loil_i,year,2005,2000
631,0.0,M1,0.0,South Africa,loil_i,year,2010,2000
632,0.0,M1,0.0,South Africa,loil_i,year,2020,2000
633,0.0,M1,0.0,South Africa,loil_i,year,2005,2005
634,0.0,M1,0.0,South Africa,loil_i,year,2010,2005
635,0.0,M1,0.0,South Africa,loil_i,year,2020,2005
636,0.0,M1,0.0,South Africa,loil_i,year,2030,2005
637,0.0,M1,0.0,South Africa,loil_i,year,2010,2010
638,0.0,M1,0.0,South Africa,loil_i,year,2020,2010
639,0.0,M1,0.0,South Africa,loil_i,year,2030,2010
640,1.6462246,M1,0.0,South Africa,loil_i,year,2020,2020
641,0.0,M1,0.0,South Africa,loil_i,year,2030,2020
642,0.0,M1,3.5527137e-15,South Africa,loil_i,year,2040,2020
643,0.9856555,M1,0.0,South Africa,loil_i,year,2030,2030
644,0.0,M1,0.0,South Africa,loil_i,year,2040,2030
645,0.0,M1,0.0,South Africa,loil_i,year,2050,2030
646,0.5901484,M1,0.0,South Africa,loil_i,year,2040,2040
647,0.35334364,M1,0.0,South Africa,loil_i,year,2050,2040
648,0.0,M1,0.0,South Africa,loil_i,year,2050,2050
649,0.0,M1,0.0,South Africa,loil_rc,year,1990,1990
650,0.0,M1,0.0,South Africa,loil_rc,year,1995,1995
651,0.0,M1,0.0,South Africa,loil_rc,year,2000,2000
652,0.0,M1,0.0,South Africa,loil_rc,year,2005,2005
653,0.0,M1,0.0,South Africa,loil_rc,year,2010,2010
654,0.168189,M1,0.0,South Africa,loil_rc,year,2020,2020
655,0.058643878,M1,0.0,South Africa,loil_rc,year,2030,2030
656,0.020447856,M1,0.0,South Africa,loil_rc,year,2040,2040
657,0.0071297265,M1,0.0,South Africa,loil_rc,year,2050,2050
658,0.0,M1,0.0,South Africa,loil_trp,year,1990,1990
659,0.0,M1,0.0,South Africa,loil_trp,year,1995,1995
660,0.0,M1,0.0,South Africa,loil_trp,year,2000,2000
661,0.0,M1,0.0,South Africa,loil_trp,year,2005,2005
662,0.0,M1,0.0,South Africa,loil_trp,year,2010,2010
663,22.827787,M1,0.0,South Africa,loil_trp,year,2020,2020
664,28.810226,M1,0.0,South Africa,loil_trp,year,2030,2030
665,34.098316,M1,0.0,South Africa,loil_trp,year,2040,2040
666,37.656223,M1,0.0,South Africa,loil_trp,year,2050,2050
667,0.0,M1,0.0,South Africa,elec_t_d,year,1990,1990
668,0.0,M1,0.0,South Africa,elec_t_d,year,1995,1990
669,0.0,M1,0.0,South Africa,elec_t_d,year,2000,1990
670,0.0,M1,0.0,South Africa,elec_t_d,year,2005,1990
671,0.0,M1,0.0,South Africa,elec_t_d,year,2010,1990
672,0.0,M1,0.0,South Africa,elec_t_d,year,2020,1990
673,0.0,M1,0.0,South Africa,elec_t_d,year,2030,1990
674,0.0,M1,0.0,South Africa,elec_t_d,year,2040,1990
675,0.0,M1,0.0,South Africa,elec_t_d,year,2050,1990
676,0.0,M1,0.0,South Africa,elec_t_d,year,1995,1995
677,0.0,M1,0.0,South Africa,elec_t_d,year,2000,1995
678,0.0,M1,0.0,South Africa,elec_t_d,year,2005,1995
679,0.0,M1,0.0,South Africa,elec_t_d,year,2010,1995
680,0.0,M1,0.0,South Africa,elec_t_d,year,2020,1995
681,0.0,M1,0.0,South Africa,elec_t_d,year,2030,1995
682,0.0,M1,0.0,South Africa,elec_t_d,year,2040,1995
683,0.0,M1,0.0,South Africa,elec_t_d,year,2050,1995
684,0.0,M1,0.0,South Africa,elec_t_d,year,2000,2000
685,0.0,M1,0.0,South Africa,elec_t_d,year,2005,2000
686,0.0,M1,0.0,South Africa,elec_t_d,year,2010,2000
687,0.0,M1,0.0,South Africa,elec_t_d,year,2020,2000
688,0.0,M1,0.0,South Africa,elec_t_d,year,2030,2000
689,0.0,M1,0.0,South Africa,elec_t_d,year,2040,2000
690,0.0,M1,0.0,South Africa,elec_t_d,year,2050,2000
691,0.0,M1,0.0,South Africa,elec_t_d,year,2005,2005
692,0.0,M1,0.0,South Africa,elec_t_d,year,2010,2005
693,0.0,M1,0.0,South Africa,elec_t_d,year,2020,2005
694,0.0,M1,0.0,South Africa,elec_t_d,year,2030,2005
695,0.0,M1,0.0,South Africa,elec_t_d,year,2040,2005
696,0.0,M1,0.0,South Africa,elec_t_d,year,2050,2005
697,0.0,M1,0.0,South Africa,elec_t_d,year,2010,2010
698,0.0,M1,0.0,South Africa,elec_t_d,year,2020,2010
699,0.0,M1,0.0,South Africa,elec_t_d,year,2030,2010
700,0.0,M1,0.0,South Africa,elec_t_d,year,2040,2010
701,0.0,M1,0.0,South Africa,elec_t_d,year,2050,2010
702,35.5205,M1,0.0,South Africa,elec_t_d,year,2020,2020
703,35.5205,M1,0.0,South Africa,elec_t_d,year,2030,2020
704,35.5205,M1,0.0,South Africa,elec_t_d,year,2040,2020
705,35.5205,M1,0.0,South Africa,elec_t_d,year,2050,2020
706,14.792532,M1,0.0,South Africa,elec_t_d,year,2030,2030
707,14.792532,M1,0.0,South Africa,elec_t_d,year,2040,2030
708,14.792532,M1,0.0,South Africa,elec_t_d,year,2050,2030
709,14.554201,M1,0.0,South Africa,elec_t_d,year,2040,2040
710,14.554201,M1,0.0,South Africa,elec_t_d,year,2050,2040
711,13.50102,M1,0.0,South Africa,elec_t_d,year,2050,2050
712,0.0,M1,0.0,South Africa,elec_i,year,1990,1990
713,0.0,M1,0.0,South Africa,elec_i,year,1995,1990
714,0.0,M1,0.0,South Africa,elec_i,year,2000,1990
715,0.0,M1,0.0,South Africa,elec_i,year,2005,1990
716,0.0,M1,0.0,South Africa,elec_i,year,1995,1995
717,0.0,M1,0.0,South Africa,elec_i,year,2000,1995
718,0.0,M1,0.0,South Africa,elec_i,year,2005,1995
719,0.0,M1,0.0,South Africa,elec_i,year,2010,1995
720,0.0,M1,0.0,South Africa,elec_i,year,2000,2000
721,0.0,M1,0.0,South Africa,elec_i,year,2005,2000
722,0.0,M1,0.0,South Africa,elec_i,year,2010,2000
723,0.0,M1,48.53507,South Africa,elec_i,year,2020,2000
724,0.0,M1,0.0,South Africa,elec_i,year,2005,2005
725,0.0,M1,0.0,South Africa,elec_i,year,2010,2005
726,0.0,M1,48.53507,South Africa,elec_i,year,2020,2005
727,0.0,M1,0.0,South Africa,elec_i,year,2010,2010
728,0.0,M1,48.53507,South Africa,elec_i,year,2020,2010
729,0.0,M1,8.2789545,South Africa,elec_i,year,2030,2010
730,0.0,M1,48.53507,South Africa,elec_i,year,2020,2020
731,0.0,M1,10.527447,South Africa,elec_i,year,2030,2020
732,0.0,M1,8.2789545,South Africa,elec_i,year,2030,2030
733,0.0,M1,34.132336,South Africa,elec_i,year,2040,2030
734,0.0,M1,32.751957,South Africa,elec_i,year,2040,2040
735,0.0,M1,24.897146,South Africa,elec_i,year,2050,2040
736,0.0,M1,24.897146,South Africa,elec_i,year,2050,2050
737,0.0,M1,0.0,South Africa,elec_trp,year,1990,1990
738,0.0,M1,0.0,South Africa,elec_trp,year,1995,1995
739,0.0,M1,0.0,South Africa,elec_trp,year,2000,2000
740,0.0,M1,0.0,South Africa,elec_trp,year,2005,2005
741,0.0,M1,0.0,South Africa,elec_trp,year,2010,2010
742,2.6598017,M1,0.0,South Africa,elec_trp,year,2020,2020
743,4.9614315,M1,0.0,South Africa,elec_trp,year,2030,2030
744,8.710544,M1,0.0,South Africa,elec_trp,year,2040,2040
745,14.817452,M1,0.0,South Africa,elec_trp,year,2050,2050
746,0.0,M1,0.0,South Africa,coal_gas,year,2010,2010
747,0.0,M1,0.0,South Africa,coal_gas,year,2020,2010
748,0.0,M1,0.0,South Africa,coal_gas,year,2030,2010
749,3.4181676,M1,0.0,South Africa,coal_gas,year,2020,2020
750,3.4181676,M1,0.0,South Africa,coal_gas,year,2030,2020
751,1.7090838,M1,0.0,South Africa,coal_gas,year,2040,2020
752,2.0465832,M1,0.0,South Africa,coal_gas,year,2030,2030
753,2.0465832,M1,0.0,South Africa,coal_gas,year,2040,2030
754,1.0232916,M1,0.0,South Africa,coal_gas,year,2050,2030
755,3.817913,M1,0.0,South Africa,coal_gas,year,2040,2040
756,3.817913,M1,0.0,South Africa,coal_gas,year,2050,2040
757,5.7603555,M1,0.0,South Africa,coal_gas,year,2050,2050
758,1.8240247,M1,0.0,South Africa,meth_coal,year,2020,2020
759,0.0,M1,0.0,South Africa,meth_coal,year,2030,2020
760,0.0,M1,1.7763568e-15,South Africa,meth_coal,year,2040,2020
761,1.092111,M1,0.0,South Africa,meth_coal,year,2030,2030
762,0.26238078,M1,0.0,South Africa,meth_coal,year,2040,2030
763,0.0,M1,0.0,South Africa,meth_coal,year,2050,2030
764,0.3915064,M1,0.0,South Africa,meth_coal,year,2040,2040
765,0.3915064,M1,0.0,South Africa,meth_coal,year,2050,2040
766,0.0,M1,0.0,South Africa,meth_coal,year,2050,2050
767,0.0,M1,25.337826,South Africa,meth_coal_ccs,year,2020,2020
768,0.0,M1,15.7976,South Africa,meth_coal_ccs,year,2030,2020
769,0.0,M1,12.7572565,South Africa,meth_coal_ccs,year,2040,2020
770,0.0,M1,15.7976,South Africa,meth_coal_ccs,year,2030,2030
771,0.0,M1,8.769495,South Africa,meth_coal_ccs,year,2040,2030
772,0.0,M1,7.8071246,South Africa,meth_coal_ccs,year,2050,2030
773,0.0,M1,8.769495,South Africa,meth_coal_ccs,year,2040,2040
774,0.0,M1,7.8071246,South Africa,meth_coal_ccs,year,2050,2040
775,0.0,M1,7.8071246,South Africa,meth_coal_ccs,year,2050,2050
776,1.2577893,M1,0.0,South Africa,syn_liq,year,2020,2020
777,1.2577893,M1,0.0,South Africa,syn_liq,year,2030,2020
778,0.6288946,M1,0.0,South Africa,syn_liq,year,2040,2020
779,2.0488062,M1,0.0,South Africa,syn_liq,year,2030,2030
780,2.0488062,M1,0.0,South Africa,syn_liq,year,2040,2030
781,1.0244031,M1,0.0,South Africa,syn_liq,year,2050,2030
782,3.966184,M1,0.0,South Africa,syn_liq,year,2040,2040
783,3.966184,M1,0.0,South Africa,syn_liq,year,2050,2040
784,7.0893903,M1,0.0,South Africa,syn_liq,year,2050,2050
785,0.0,M1,0.0,South Africa,syn_liq_ccs,year,2020,2020
786,0.0,M1,0.0,South Africa,syn_liq_ccs,year,2030,2020
787,0.0,M1,0.0,South Africa,syn_liq_ccs,year,2040,2020
788,1.2577893,M1,0.0,South Africa,syn_liq_ccs,year,2030,2030
789,1.2577893,M1,0.0,South Africa,syn_liq_ccs,year,2040,2030
790,0.6288946,M1,0.0,South Africa,syn_liq_ccs,year,2050,2030
791,2.0488062,M1,0.0,South Africa,syn_liq_ccs,year,2040,2040
792,2.0488062,M1,0.0,South Africa,syn_liq_ccs,year,2050,2040
793,3.966184,M1,0.0,South Africa,syn_liq_ccs,year,2050,2050
794,0.0,M1,0.0,South Africa,gas_bio,year,2010,2010
795,0.0,M1,0.0,South Africa,gas_bio,year,2020,2010
796,0.0,M1,0.0,South Africa,gas_bio,year,2030,2010
797,0.0,M1,29.132048,South Africa,gas_bio,year,2020,2020
798,0.0,M1,0.0,South Africa,gas_bio,year,2030,2020
799,0.0,M1,0.0,South Africa,gas_bio,year,2040,2020
800,0.0,M1,0.0,South Africa,gas_bio,year,2030,2030
801,0.0,M1,0.0,South Africa,gas_bio,year,2040,2030
802,0.0,M1,0.0,South Africa,gas_bio,year,2050,2030
803,0.0,M1,0.0,South Africa,gas_bio,year,2040,2040
804,0.0,M1,0.0,South Africa,gas_bio,year,2050,2040
805,0.0,M1,1.8045331,South Africa,gas_bio,year,2050,2050
806,1.2501227,M1,0.0,South Africa,meth_ng,year,2020,2020
807,0.0,M1,0.0,South Africa,meth_ng,year,2030,2020
808,0.0,M1,0.0,South Africa,meth_ng,year,2040,2020
809,0.7484946,M1,0.0,South Africa,meth_ng,year,2030,2030
810,0.4481514,M1,0.0,South Africa,meth_ng,year,2040,2030
811,0.0,M1,0.0,South Africa,meth_ng,year,2050,2030
812,0.0,M1,0.0,South Africa,meth_ng,year,2040,2040
813,0.0,M1,0.0,South Africa,meth_ng,year,2050,2040
814,0.2683248,M1,0.0,South Africa,meth_ng,year,2050,2050
815,0.0,M1,130.43358,South Africa,meth_ng_ccs,year,2020,2020
816,0.0,M1,50.22937,South Africa,meth_ng_ccs,year,2030,2020
817,0.0,M1,38.99158,South Africa,meth_ng_ccs,year,2040,2020
818,0.0,M1,50.22937,South Africa,meth_ng_ccs,year,2030,2030
819,0.0,M1,36.855278,South Africa,meth_ng_ccs,year,2040,2030
820,0.0,M1,24.08822,South Africa,meth_ng_ccs,year,2050,2030
821,0.0,M1,36.855278,South Africa,meth_ng_ccs,year,2040,2040
822,0.0,M1,24.08822,South Africa,meth_ng_ccs,year,2050,2040
823,0.0,M1,24.08822,South Africa,meth_ng_ccs,year,2050,2050
824,0.0,M1,0.0,South Africa,ref_hil,year,1995,1995
825,0.0,M1,0.0,South Africa,ref_hil,year,2000,1995
826,0.0,M1,0.0,South Africa,ref_hil,year,2005,1995
827,0.0,M1,0.0,South Africa,ref_hil,year,2010,1995
828,0.0,M1,0.0,South Africa,ref_hil,year,2020,1995
829,0.0,M1,0.0,South Africa,ref_hil,year,2000,2000
830,0.0,M1,0.0,South Africa,ref_hil,year,2005,2000
831,0.0,M1,0.0,South Africa,ref_hil,year,2010,2000
832,0.0,M1,0.0,South Africa,ref_hil,year,2020,2000
833,0.0,M1,0.0,South Africa,ref_hil,year,2030,2000
834,0.0,M1,0.0,South Africa,ref_hil,year,2005,2005
835,0.0,M1,0.0,South Africa,ref_hil,year,2010,2005
836,0.0,M1,0.0,South Africa,ref_hil,year,2020,2005
837,0.0,M1,0.0,South Africa,ref_hil,year,2030,2005
838,0.0,M1,0.0,South Africa,ref_hil,year,2010,2010
